date,rainfall,dept,temperature,volume,hydrometry
2014-02-02,9.4,-22.28,9.1,-31027.104,3.1
2014-02-03,0.4,-22.14,9.9,-30247.776,3.0
2014-02-04,0.6,-22.11,9.6,-29414.88,2.8
2014-02-05,1.4,-22.14,7.3,-32295.456,2.8
2014-02-06,7.4,-22.1,8.0,-32668.704,2.9
2014-02-07,0.7,-22.22,7.9,-34757.856,2.8
2014-02-08,6.0,-22.24,10.6,-35355.744,2.9
2014-02-09,11.3,-22.18,9.8,-34098.624,3.1
2014-02-10,5.2,-22.12,9.0,-34500.384,3.1
2014-02-11,25.6,-21.97,9.4,-27798.336,3.5
2014-02-12,0.1,-22.02,8.3,-34362.144,3.6
2014-02-13,0.1,-21.94,6.7,-32985.792,3.4
2014-02-14,0.0,-21.84,11.5,-32534.784,3.1
2014-02-15,0.0,-21.89,10.4,-34361.28,2.9
2014-02-16,0.0,-22.04,14.6,-34993.728,2.9
2014-02-17,0.0,-21.93,14.5,-31813.344,2.8
2014-02-18,0.0,-21.65,11.3,-29879.712,2.8
2014-02-19,0.0,-21.21,13.8,-28474.848,2.8
2014-02-20,3.2,-21.04,11.6,-27122.688,2.8
2014-02-21,0.0,-20.98,10.8,-28086.048,2.7
2014-02-22,3.5,-20.89,10.0,-27592.704,2.7
2014-02-23,0.0,-20.81,7.1,-27066.528,2.6
2014-02-24,0.0,-20.72,8.7,-26085.024,2.6
2014-02-25,0.0,-20.66,7.1,-27244.512,2.5
2014-02-26,3.5,-20.77,7.7,-28016.064,2.5
2014-02-27,8.5,-20.7,9.0,-28051.488,2.7
2014-02-28,2.4,-20.63,7.9,-28144.8,2.7
2014-03-01,4.3,-20.59,7.0,-31080.672,2.6
2014-03-02,0.0,-20.41,7.0,-28632.96,2.6
2014-03-03,0.0,-20.43,7.1,-28918.08,2.5
2014-03-04,12.2,-20.46,8.6,-29368.224,2.6
2014-03-05,0.4,-20.92,8.1,-32586.624,2.7
2014-03-06,0.0,-20.82,9.4,-28170.72,2.6
2014-03-07,0.0,-20.68,10.9,-28153.44,2.6
2014-03-08,0.0,-20.67,10.2,-28750.464,2.6
2014-03-09,0.0,-20.53,11.3,-27177.984,2.5
2014-03-10,0.0,-20.78,10.9,-34200.576,2.5
2014-03-11,0.0,-20.48,10.3,-27959.904,2.5
2014-03-12,0.0,-20.47,10.6,-29577.312,2.5
2014-03-13,0.0,-20.46,10.4,-30759.264,2.4
2014-03-14,0.0,-20.63,10.3,-32784.48,2.4
2014-03-15,0.0,-20.56,11.1,-33130.08,2.4
2014-03-16,0.0,-20.49,12.0,-30877.632,2.4
2014-03-17,0.0,-20.22,13.3,-29077.92,2.4
2014-03-18,0.0,-20.08,13.8,-25901.856,2.4
2014-03-19,0.0,-19.99,12.3,-26331.264,2.3
2014-03-20,0.0,-20.29,13.5,-29059.776,2.3
2014-03-21,0.0,-20.36,14.5,-30243.456,2.3
2014-03-22,0.1,-20.38,14.1,-30730.752,2.3
2014-03-23,5.9,-20.06,12.7,-26968.032,2.5
2014-03-24,0.7,-19.94,8.4,-25164.0,2.4
2014-03-25,0.0,-20.12,7.6,-28658.016,2.3
2014-03-26,0.0,-20.12,9.7,-28989.792,2.3
2014-03-27,11.9,-20.27,8.9,-27631.584,2.8
2014-03-28,1.9,-20.22,7.7,-27872.64,3.1
2014-03-29,0.0,-20.33,11.4,-31142.016,2.8
2014-03-30,0.0,-20.24,13.0,-29458.08,2.6
2014-03-31,0.0,-20.22,13.6,-28890.432,2.6
2014-04-01,0.0,-20.28,12.8,-28770.336,2.5
2014-04-02,0.0,-20.38,13.2,-31332.096,2.5
2014-04-03,0.0,-20.38,13.6,-31230.144,2.5
2014-04-04,15.6,-20.15,11.7,-27787.968,2.5
2014-04-05,9.4,-20.13,13.3,-28598.4,2.5
2014-04-06,0.0,-20.17,14.8,-28559.52,2.5
2014-04-07,0.0,-20.18,15.9,-28408.32,2.4
2014-04-08,0.0,-20.06,16.1,-28919.808,2.4
2014-04-09,0.4,-20.07,15.2,-28469.664,2.4
2014-04-10,0.0,-20.21,13.5,-29349.216,2.3
2014-04-11,1.5,-20.24,15.2,-29129.76,2.2
2014-04-12,29.1,-20.29,15.1,-30036.96,2.2
2014-04-13,10.0,-20.28,14.9,-28293.408,2.3
2014-04-14,0.0,-20.08,14.3,-26423.712,2.2
2014-04-15,7.7,-20.26,12.4,-27347.328,2.2
2014-04-16,0.0,-20.15,9.7,-26632.8,2.2
2014-04-17,0.0,-19.97,9.2,-25862.976,2.2
2014-04-18,0.0,-20.02,12.7,-28885.248,2.3
2014-04-19,6.7,-20.08,11.5,-27472.608,2.5
2014-04-20,0.5,-19.74,12.4,-25183.008,2.5
2014-04-21,0.0,-19.66,16.3,-24906.528,2.5
2014-04-22,0.0,-20.03,17.6,-26695.008,2.5
2014-04-23,0.0,-19.93,16.6,-26420.256,2.5
2014-04-24,0.0,-20.13,15.3,-27038.016,2.7
2014-04-25,2.5,-20.09,16.5,-27427.68,2.8
2014-04-26,0.1,-19.99,17.0,-26551.584,2.8
2014-04-27,7.8,-19.71,14.3,-24432.192,2.7
2014-04-28,1.8,-19.8,12.3,-24573.024,2.7
2014-04-29,0.1,-19.91,12.8,-25180.416,2.7
2014-04-30,1.9,-19.99,14.4,-26776.224,2.8
2014-05-01,0.1,-19.86,13.7,-25872.48,3.2
2014-05-02,8.2,-19.8,14.1,-25136.352,3.3
2014-05-03,14.3,-19.8,12.1,-25709.184,3.2
2014-05-04,0.0,-19.86,12.1,-25492.32,3.2
2014-05-05,0.0,-20.13,14.5,-28576.8,3.4
2014-05-06,0.0,-20.06,16.0,-27825.12,3.1
2014-05-07,0.0,-20.06,16.1,-27918.432,2.8
2014-05-08,0.0,-20.04,17.5,-27018.144,2.8
2014-05-09,0.0,-20.14,17.8,-28054.944,2.8
2014-05-10,0.0,-20.21,19.7,-29706.912,2.9
2014-05-11,0.0,-20.11,19.4,-27263.52,3.0
2014-05-12,0.0,-20.08,18.8,-27076.032,3.0
2014-05-13,23.6,-20.06,14.8,-27909.792,3.0
2014-05-14,2.5,-20.07,14.9,-27449.28,3.0
2014-05-15,0.0,-20.18,13.6,-27246.24,2.9
2014-05-16,0.0,-20.19,14.7,-28182.816,2.8
2014-05-17,1.7,-20.23,16.7,-28499.904,2.5
2014-05-18,0.0,-20.19,17.1,-27670.464,2.4
2014-05-19,0.0,-20.22,16.1,-28043.712,2.4
2014-05-20,0.0,-20.16,19.6,-27478.656,2.4
2014-05-21,0.0,-20.16,21.4,-26568.0,2.8
2014-05-22,0.0,-20.22,22.6,-27583.2,2.9
2014-05-23,0.2,-20.16,19.9,-26165.376,2.8
2014-05-24,0.0,-20.32,21.0,-28638.144,2.5
2014-05-25,14.7,-20.26,18.9,-27578.016,2.4
2014-05-26,6.4,-20.02,20.6,-25242.624,2.4
2014-05-27,13.3,-20.29,17.1,-28772.928,2.4
2014-05-28,0.4,-20.21,17.2,-27854.496,2.4
2014-05-29,0.0,-20.37,18.0,-30227.904,2.4
2014-05-30,0.1,-20.32,17.6,-29099.52,2.4
2014-05-31,3.2,-20.3,15.3,-28740.96,2.4
2014-06-01,0.0,-20.29,16.7,-27648.864,2.6
2014-06-02,0.0,-20.27,18.4,-27732.672,2.7
2014-06-03,0.0,-20.29,19.4,-29173.824,2.7
2014-06-04,0.0,-20.51,20.1,-29226.528,2.7
2014-06-05,0.0,-20.43,21.8,-25947.648,2.7
2014-06-06,0.0,-20.6,22.8,-28475.712,2.7
2014-06-07,0.0,-20.66,25.0,-29610.144,2.7
2014-06-08,0.0,-20.78,25.6,-30704.832,2.5
2014-06-09,0.0,-20.68,25.6,-27598.752,2.3
2014-06-10,0.0,-20.75,26.3,-28524.96,2.3
2014-06-11,0.0,-20.8,27.0,-27727.488,2.3
2014-06-12,0.0,-20.91,26.2,-28003.104,2.3
2014-06-13,0.0,-20.7,24.3,-25922.592,2.3
2014-06-14,0.0,-20.6,22.5,-24915.168,2.6
2014-06-15,5.5,-20.41,19.0,-21854.88,2.6
2014-06-16,16.0,-20.44,17.3,-23234.688,2.5
2014-06-17,1.2,-20.19,19.2,-23373.792,2.4
2014-06-18,0.2,-20.33,19.8,-22991.904,2.3
2014-06-19,0.5,-20.37,19.6,-24780.384,2.3
2014-06-20,0.0,-20.37,21.5,-24439.104,2.3
2014-06-21,0.0,-20.68,23.0,-27218.592,2.3
2014-06-22,0.0,-20.94,24.6,-27293.76,2.3
2014-06-23,0.0,-21.02,24.6,-28467.936,2.3
2014-06-24,0.0,-20.99,24.7,-27002.592,2.3
2014-06-25,0.0,-20.89,23.6,-27618.624,2.3
2014-06-26,0.6,-20.86,21.8,-25011.072,2.3
2014-06-27,0.1,-20.83,23.6,-25231.392,2.3
2014-06-28,0.0,-21.23,24.7,-29498.688,2.3
2014-06-29,0.0,-21.16,24.7,-28536.192,2.3
2014-06-30,15.7,-21.15,22.2,-27583.2,2.4
2014-07-01,0.0,-21.03,22.4,-26939.52,2.5
2014-07-02,0.0,-21.17,24.0,-29410.56,2.7
2014-07-03,0.0,-21.27,24.5,-28924.128,2.7
2014-07-04,0.0,-21.33,26.6,-28848.96,2.5
2014-07-05,0.0,-21.4,25.9,-29113.344,2.3
2014-07-06,0.0,-21.36,25.7,-27885.6,2.3
2014-07-07,0.0,-21.45,26.1,-28898.208,2.3
2014-07-08,1.3,-21.22,23.6,-25094.88,2.3
2014-07-09,0.0,-21.16,22.1,-24738.048,2.3
2014-07-10,9.0,-20.88,18.0,-22211.712,2.6
2014-07-11,1.3,-20.94,18.6,-24156.576,2.4
2014-07-12,0.0,-21.16,21.8,-26625.888,2.4
2014-07-13,13.3,-21.17,21.7,-26182.656,2.4
2014-07-14,11.4,-21.02,19.8,-24119.424,2.4
2014-07-15,0.0,-20.98,21.8,-25799.904,2.4
2014-07-16,0.0,-21.17,25.2,-27690.336,2.4
2014-07-17,0.0,-21.32,25.4,-30278.88,2.3
2014-07-18,0.0,-21.4,25.6,-31295.808,2.5
2014-07-19,0.0,-21.49,26.5,-31334.688,2.7
2014-07-20,0.0,-21.51,27.9,-30579.552,2.7
2014-07-21,4.8,-21.4,22.5,-24608.448,2.7
2014-07-22,0.0,-21.11,22.9,-24248.16,2.7
2014-07-23,0.0,-21.17,24.4,-27088.128,2.5
2014-07-24,6.9,-21.13,21.7,-25012.8,2.4
2014-07-25,0.0,-21.07,24.7,-25971.84,2.5
2014-07-26,13.0,-21.12,23.3,-26133.408,2.5
2014-07-27,0.2,-20.7,22.1,-22559.904,2.4
2014-07-28,0.5,-21.11,24.2,-25954.56,2.4
2014-07-29,67.3,-21.14,21.5,-23279.616,2.9
2014-07-30,13.3,-21.28,19.1,-24814.944,3.3
2014-07-31,0.0,-20.97,22.1,-24001.056,3.4
2014-08-01,0.0,-21.34,24.7,-27056.16,3.2
2014-08-02,0.0,-21.37,27.2,-26378.784,3.0
2014-08-03,16.4,-21.26,24.7,-24192.0,2.9
2014-08-04,0.0,-21.33,24.3,-26571.456,2.9
2014-08-05,8.8,-21.42,22.8,-25485.408,2.7
2014-08-06,0.0,-21.16,22.5,-23729.76,2.6
2014-08-07,0.0,-21.19,23.0,-25617.6,2.6
2014-08-08,0.0,-21.5,25.0,-28305.504,2.5
2014-08-09,0.0,-21.55,25.8,-29223.072,2.6
2014-08-10,0.0,-21.48,26.7,-27955.584,2.6
2014-08-11,0.0,-21.65,26.3,-30439.584,2.5
2014-08-12,0.0,-21.63,26.1,-30806.784,2.5
2014-08-13,0.0,-21.69,27.2,-30970.08,2.5
2014-08-14,9.5,-21.71,23.0,-29141.856,2.6
2014-08-15,0.0,-21.42,21.4,-25143.264,2.8
2014-08-16,0.0,-21.64,20.1,-28753.056,2.7
2014-08-17,0.0,-21.61,20.7,-27325.728,2.7
2014-08-18,0.0,-21.68,21.3,-29579.04,2.6
2014-08-19,0.0,-21.74,22.4,-30913.056,2.5
2014-08-20,0.0,-21.7,24.8,-28331.424,2.5
2014-08-21,0.0,-21.59,25.7,-28367.712,2.5
2014-08-22,0.0,-21.76,23.8,-31838.4,2.4
2014-08-23,24.0,-21.86,20.6,-30685.824,2.5
2014-08-24,0.1,-21.47,21.4,-25795.584,2.5
2014-08-25,0.0,-21.5,22.4,-25595.136,2.4
2014-08-26,0.0,-21.49,22.8,-25252.128,2.4
2014-08-27,0.0,-21.55,25.7,-25232.256,2.4
2014-08-28,0.0,-21.61,23.6,-27209.088,2.4
2014-08-29,0.0,-21.77,23.7,-29481.408,2.4
2014-08-30,0.0,-21.88,25.0,-31077.216,2.4
2014-08-31,0.0,-21.72,24.9,-28165.536,2.4
2014-09-01,13.6,-21.59,17.6,-25055.136,2.5
2014-09-02,0.0,-21.68,19.2,-26309.664,2.5
2014-09-03,0.1,-21.72,18.5,-26990.496,2.5
2014-09-04,0.0,-21.57,21.3,-26235.36,2.9
2014-09-05,0.0,-21.79,21.6,-29275.776,3.2
2014-09-06,0.0,-21.75,22.0,-28218.24,2.8
2014-09-07,0.0,-21.64,21.7,-27850.176,2.5
2014-09-08,0.0,-21.62,22.8,-27624.672,2.5
2014-09-09,0.0,-21.81,23.9,-28969.92,2.5
2014-09-10,24.0,-21.92,19.9,-28628.64,2.5
2014-09-11,20.1,-21.72,19.7,-25917.408,2.6
2014-09-12,15.4,-21.77,15.2,-26174.88,2.7
2014-09-13,0.1,-21.75,17.4,-27831.168,2.9
2014-09-14,0.0,-21.74,20.4,-25651.296,3.0
2014-09-15,0.0,-21.72,20.6,-26457.408,3.0
2014-09-16,0.0,-21.87,21.3,-27796.608,3.0
2014-09-17,0.0,-21.88,20.9,-27454.464,2.9
2014-09-18,0.0,-21.87,22.1,-27615.168,2.7
2014-09-19,0.0,-22.12,24.3,-31373.568,2.6
2014-09-20,0.6,-21.9,27.2,-25887.168,2.6
2014-09-21,0.0,-21.85,24.7,-25631.424,2.5
2014-09-22,0.0,-21.83,23.0,-27082.944,2.6
2014-09-23,0.0,-21.86,19.0,-26325.216,2.7
2014-09-24,1.6,-21.94,14.6,-25762.752,2.6
2014-09-25,2.7,-21.83,18.5,-25284.96,2.5
2014-09-26,0.0,-21.81,18.3,-24724.224,2.5
2014-09-27,0.0,-22.03,17.2,-28346.112,2.4
2014-09-28,0.0,-22.03,17.8,-26165.376,2.4
2014-09-29,0.0,-21.96,18.0,-26180.928,2.4
2014-09-30,0.0,-21.88,18.5,-25810.272,2.4
2014-10-01,5.1,-22.02,18.3,-25497.504,2.5
2014-10-02,0.0,-21.74,18.8,-24498.72,2.5
2014-10-03,0.0,-21.89,19.1,-26032.32,2.5
2014-10-04,0.0,-21.99,17.5,-27749.952,2.5
2014-10-05,0.0,-21.96,17.1,-24344.928,2.5
2014-10-06,0.0,-21.92,17.2,-25609.824,2.5
2014-10-07,0.0,-21.99,17.7,-26076.384,2.5
2014-10-08,0.0,-21.99,19.5,-25989.984,2.5
2014-10-09,0.0,-22.09,19.1,-26658.72,2.5
2014-10-10,0.0,-22.04,20.0,-26170.56,2.5
2014-10-11,0.0,-22.16,19.3,-28159.488,2.5
2014-10-12,0.0,-22.01,20.9,-25622.784,2.5
2014-10-13,1.6,-22.01,21.2,-24850.368,2.5
2014-10-14,0.0,-21.92,19.2,-23499.072,2.5
2014-10-15,0.0,-21.76,20.7,-27699.84,2.5
2014-10-16,1.8,-21.8,21.2,-28108.512,2.5
2014-10-17,0.0,-21.84,21.5,-28591.488,2.5
2014-10-18,0.0,-21.85,21.3,-29205.792,2.5
2014-10-19,0.0,-21.97,19.4,-29060.64,2.5
2014-10-20,0.0,-21.95,18.6,-27886.464,2.5
2014-10-21,0.0,-21.85,18.8,-27777.6,2.5
2014-10-22,3.7,-21.85,14.5,-27223.776,2.6
2014-10-23,3.1,-21.95,8.5,-27205.632,2.6
2014-10-24,0.0,-21.88,13.4,-27458.784,2.6
2014-10-25,0.0,-21.99,12.6,-29194.56,2.6
2014-10-26,0.0,-22.04,11.4,-29018.304,2.6
2014-10-27,0.0,-22.06,11.5,-28702.08,2.6
2014-10-28,0.0,-22.01,11.5,-29096.064,2.6
2014-10-29,0.0,-21.97,11.0,-28067.904,2.6
2014-10-30,0.0,-22.02,11.4,-27228.096,2.6
2014-10-31,0.0,-22.04,11.8,-28843.776,2.6
2014-11-01,0.0,-22.07,13.1,-30274.56,2.6
2014-11-02,0.0,-22.06,10.2,-29068.416,2.6
2014-11-03,0.0,-22.06,11.1,-27201.312,2.7
2014-11-04,0.0,-22.05,15.7,-29502.144,2.8
2014-11-05,17.8,-21.98,17.8,-23518.08,2.9
2014-11-06,36.3,-22.12,15.1,-19879.776,3.0
2014-11-07,7.6,-22.02,14.5,-28427.328,3.0
2014-11-08,0.0,-22.07,14.9,-30382.56,3.0
2014-11-09,0.1,-22.05,15.4,-28936.224,3.0
2014-11-10,1.7,-22.0,14.4,-27269.568,3.0
2014-11-11,0.1,-21.82,13.2,-27185.76,3.0
2014-11-12,3.3,-21.81,12.3,-27076.032,2.9
2014-11-13,0.0,-21.84,13.8,-28190.592,2.7
2014-11-14,0.0,-21.98,11.4,-28731.456,2.7
2014-11-15,4.5,-21.96,12.6,-28706.4,2.7
2014-11-16,19.4,-21.81,12.8,-26839.296,2.9
2014-11-17,32.8,-21.83,10.2,-26764.992,3.4
2014-11-18,0.1,-21.94,13.1,-28253.664,3.6
2014-11-19,1.2,-21.81,11.4,-26865.216,3.7
2014-11-20,0.1,-21.96,5.6,-26420.256,3.6
2014-11-21,0.0,-21.91,6.6,-25557.984,3.4
2014-11-22,0.0,-21.88,11.7,-28321.92,3.3
2014-11-23,0.0,-21.9,10.6,-26297.568,3.3
2014-11-24,0.1,-21.88,8.5,-25584.768,3.1
2014-11-25,0.1,-21.9,9.2,-26904.96,2.9
2014-11-26,0.7,-21.99,12.3,-27803.52,2.9
2014-11-27,14.6,-21.85,12.3,-27189.216,3.0
2014-11-28,0.1,-21.93,9.6,-28791.936,3.1
2014-11-29,0.9,-22.05,9.8,-30163.968,3.0
2014-11-30,0.2,-21.95,13.8,-28543.104,3.0
2014-12-01,0.7,-21.81,15.2,-27161.568,3.0
2014-12-02,0.3,-21.84,9.8,-26842.752,3.0
2014-12-03,5.2,-21.8,12.1,-25772.256,3.0
2014-12-04,32.6,-21.83,12.2,-27050.976,3.1
2014-12-05,0.6,-21.91,9.6,-27669.6,3.1
2014-12-06,0.1,-21.89,10.0,-27836.352,3.1
2014-12-07,3.2,-21.84,9.8,-26525.664,3.1
2014-12-08,0.0,-21.84,8.2,-26684.64,3.0
2014-12-09,0.0,-21.84,7.6,-26166.24,3.0
2014-12-10,0.0,-21.88,7.7,-28184.544,2.9
2014-12-11,0.0,-21.88,3.9,-27779.328,2.9
2014-12-12,0.0,-21.83,2.6,-27243.648,2.9
2014-12-13,0.0,-21.81,9.4,-27381.024,2.9
2014-12-14,0.0,-21.77,10.6,-26603.424,2.9
2014-12-15,1.6,-21.79,9.5,-26828.928,2.9
2014-12-16,1.7,-21.71,8.9,-26122.176,2.9
2014-12-17,1.5,-21.73,9.3,-27498.528,3.0
2014-12-18,0.0,-21.78,7.3,-26527.392,3.0
2014-12-19,0.1,-21.78,6.2,-27195.264,2.9
2014-12-20,0.0,-21.81,6.5,-28705.536,2.9
2014-12-21,0.0,-21.75,6.7,-25728.192,2.9
2014-12-22,0.0,-21.73,7.6,-26872.128,2.8
2014-12-23,0.0,-21.76,9.8,-27648.864,2.9
2014-12-24,0.0,-21.74,10.1,-27725.76,2.8
2014-12-25,0.0,-21.41,9.8,-22263.552,2.8
2014-12-26,0.0,-21.42,7.2,-22132.224,2.8
2014-12-27,14.2,-21.61,3.6,-27508.896,2.8
2014-12-28,1.2,-21.43,3.9,-25790.4,3.0
2014-12-29,0.0,-21.63,2.4,-27063.936,3.0
2014-12-30,0.0,-21.67,0.5,-27514.08,2.9
2014-12-31,0.1,-21.83,-0.1,-30247.776,2.9
2015-01-01,0.0,-21.72,3.4,-28664.064,2.9
2015-01-02,0.0,-21.62,6.1,-27330.048,2.8
2015-01-03,0.0,-21.72,5.4,-29812.32,2.9
2015-01-04,0.0,-21.55,11.0,-28280.448,2.8
2015-01-05,0.0,-21.69,4.9,-28127.52,2.8
2015-01-06,0.0,-21.49,3.2,-25876.8,2.8
2015-01-07,0.0,-21.59,5.8,-27009.504,2.9
2015-01-08,0.0,-21.64,7.4,-28740.096,2.8
2015-01-09,0.0,-21.62,8.9,-28386.72,2.8
2015-01-10,0.0,-21.61,7.8,-28502.496,2.8
2015-01-11,0.0,-21.45,11.9,-26857.44,2.8
2015-01-12,0.0,-21.63,5.6,-26936.064,2.8
2015-01-13,0.0,-21.68,3.1,-27795.744,2.8
2015-01-14,0.0,-21.55,6.5,-27082.944,2.8
2015-01-15,0.0,-21.52,7.3,-27123.552,2.7
2015-01-16,0.0,-21.52,6.9,-27375.84,2.8
2015-01-17,0.0,-21.52,12.1,-28178.496,2.8
2015-01-18,0.0,-21.52,8.6,-27183.168,2.7
2015-01-19,0.0,-21.51,3.9,-26663.904,2.7
2015-01-20,2.1,-21.45,6.6,-24492.672,2.8
2015-01-21,3.1,-21.49,7.9,-25954.56,2.7
2015-01-22,4.7,-21.48,8.2,-26753.76,2.8
2015-01-23,0.2,-21.55,9.3,-28179.36,2.8
2015-01-24,0.0,-21.54,8.2,-27565.056,3.0
2015-01-25,0.0,-21.57,6.4,-27349.056,3.0
2015-01-26,0.0,-21.61,4.9,-26827.2,3.0
2015-01-27,0.0,-21.61,2.8,-26647.488,3.0
2015-01-28,0.0,-21.58,3.0,-26075.52,2.9
2015-01-29,1.9,-21.43,2.0,-24355.296,2.9
2015-01-30,16.3,-21.37,6.8,-25964.928,2.9
2015-01-31,3.5,-21.51,5.2,-27420.768,3.6
2015-02-01,5.5,-21.57,3.1,-26764.128,3.1
2015-02-02,0.0,-21.59,1.0,-25234.848,3.1
2015-02-03,1.2,-21.45,3.4,-24395.904,3.0
2015-02-04,8.4,-21.39,5.9,-24389.856,3.2
2015-02-05,21.4,-21.33,6.1,-24301.728,3.5
2015-02-06,9.2,-21.4,5.8,-27349.056,3.7
2015-02-07,0.0,-21.78,5.5,-28607.04,3.7
2015-02-08,0.5,-21.49,2.7,-27031.104,3.5
2015-02-09,0.0,-21.56,3.0,-26802.144,3.3
2015-02-10,0.0,-21.5,6.8,-26698.464,3.2
2015-02-11,0.0,-21.43,8.8,-25692.768,3.1
2015-02-12,0.0,-21.47,6.2,-25467.264,3.1
2015-02-13,0.0,-21.43,5.8,-24534.144,3.1
2015-02-14,1.7,-21.42,7.7,-26263.008,3.0
2015-02-15,0.0,-21.37,6.5,-24865.92,3.0
2015-02-16,0.0,-21.35,8.8,-25602.048,3.0
2015-02-17,0.0,-21.43,9.4,-27070.848,3.0
2015-02-18,0.0,-21.64,7.8,-26960.256,3.0
2015-02-19,0.0,-21.57,5.3,-28061.856,2.9
2015-02-20,0.0,-21.57,5.2,-26373.6,2.9
2015-02-21,1.8,-21.38,7.8,-27526.176,2.9
2015-02-22,2.8,-21.28,8.6,-25089.696,2.9
2015-02-23,0.1,-21.27,9.9,-25121.664,2.9
2015-02-24,1.9,-21.2,10.7,-25072.416,2.9
2015-02-25,0.0,-21.29,9.2,-24996.384,3.3
2015-02-26,0.0,-21.33,9.5,-24826.176,3.4
2015-02-27,0.0,-21.26,8.6,-25925.184,3.1
2015-02-28,0.0,-21.44,8.0,-27867.456,3.0
2015-03-01,0.0,-21.3,7.8,-24647.328,3.0
2015-03-02,0.7,-21.26,11.2,-23424.768,3.0
2015-03-03,0.0,-21.11,13.8,-23256.288,3.0
2015-03-04,12.0,-21.28,9.7,-24155.712,3.0
2015-03-05,15.6,-21.18,5.3,-22929.696,3.4
2015-03-06,6.1,-21.25,5.7,-24036.48,3.8
2015-03-07,0.0,-21.31,7.2,-25748.928,3.5
2015-03-08,0.0,-21.15,8.2,-24045.984,3.3
2015-03-09,0.0,-21.09,8.4,-23755.68,3.2
2015-03-10,0.0,-21.24,6.8,-24982.56,3.1
2015-03-11,0.0,-21.23,8.4,-25937.28,3.1
2015-03-12,0.0,-21.14,8.4,-24983.424,3.1
2015-03-13,0.0,-21.04,8.0,-24489.216,3.0
2015-03-14,0.0,-21.16,7.8,-25852.608,3.0
2015-03-15,10.1,-21.04,8.1,-22940.928,3.0
2015-03-16,15.9,-21.02,8.9,-23370.336,3.1
2015-03-17,3.7,-20.84,11.5,-23728.032,3.3
2015-03-18,0.0,-21.06,11.6,-26795.232,3.2
2015-03-19,0.0,-20.92,10.1,-24663.744,3.1
2015-03-20,0.0,-21.04,10.0,-21949.056,3.1
2015-03-21,0.0,-21.01,9.2,-25881.12,3.0
2015-03-22,0.5,-20.84,9.0,-23792.832,3.0
2015-03-23,0.0,-20.8,13.8,-24558.336,3.0
2015-03-24,0.0,-20.95,13.9,-25422.336,2.9
2015-03-25,21.6,-20.63,12.6,-22304.16,3.0
2015-03-26,1.6,-20.93,14.9,-27416.448,3.5
2015-03-27,5.6,-20.98,10.7,-27026.784,3.5
2015-03-28,0.0,-21.03,11.8,-26843.616,3.4
2015-03-29,0.0,-20.84,11.6,-26312.256,3.2
2015-03-30,0.0,-20.74,14.5,-24852.96,3.1
2015-03-31,0.0,-20.73,14.8,-26127.36,3.1
2015-04-01,0.0,-20.9,15.6,-27446.688,3.1
2015-04-02,0.0,-20.72,12.2,-24678.432,3.0
2015-04-03,0.0,-20.98,10.9,-27033.696,3.0
2015-04-04,3.0,-20.78,10.6,-27043.2,3.0
2015-04-05,0.3,-20.59,8.6,-22579.776,3.1
2015-04-06,0.0,-20.52,7.9,-21386.592,3.0
2015-04-07,0.6,-20.75,6.2,-25584.768,3.0
2015-04-08,0.0,-20.62,9.1,-24858.144,2.9
2015-04-09,0.0,-20.75,11.4,-25801.632,2.9
2015-04-10,0.0,-20.73,12.8,-27568.512,2.9
2015-04-11,0.0,-20.8,11.9,-27863.136,2.9
2015-04-12,0.0,-20.66,14.1,-26667.36,2.9
2015-04-13,0.0,-20.71,15.3,-28042.848,2.8
2015-04-14,0.0,-20.75,16.4,-27676.512,2.8
2015-04-15,0.0,-20.77,17.0,-27789.696,2.8
2015-04-16,0.0,-20.82,17.1,-28295.136,2.8
2015-04-17,0.3,-20.78,14.7,-26863.488,2.8
2015-04-18,0.0,-20.58,14.7,-26576.64,2.8
2015-04-19,0.2,-20.69,13.2,-27557.28,2.8
2015-04-20,0.0,-20.52,13.3,-25734.24,2.8
2015-04-21,0.0,-20.8,15.7,-29480.544,2.8
2015-04-22,0.0,-20.98,16.0,-29047.68,2.7
2015-04-23,0.0,-20.66,15.8,-28069.632,2.7
2015-04-24,0.0,-20.47,16.9,-28075.68,2.7
2015-04-25,0.0,-20.55,16.8,-29100.384,2.698013245033113
2015-04-26,0.0,-20.49,17.1,-27154.656,2.696026490066225
2015-04-27,2.7,-20.38,15.6,-24995.52,2.694039735099338
2015-04-28,10.2,-20.33,12.7,-25657.344,2.6920529801324506
2015-04-29,0.4,-20.36,15.8,-26785.728,2.690066225165563
2015-04-30,0.6,-20.4,15.6,-26477.28,2.6880794701986757
2015-05-01,0.0,-20.37,15.7,-27179.712,2.6860927152317884
2015-05-02,0.4,-20.23,18.8,-25064.64,2.6841059602649007
2015-05-03,0.0,-20.28,19.4,-27105.408,2.6821192052980134
2015-05-04,0.0,-20.37,21.5,-28057.536,2.680132450331126
2015-05-05,0.0,-20.4,23.2,-29104.704,2.6781456953642384
2015-05-06,0.0,-20.46,22.2,-29703.456,2.676158940397351
2015-05-07,0.0,-20.37,21.3,-29380.32,2.674172185430464
2015-05-08,0.0,-20.49,19.9,-30075.84,2.672185430463576
2015-05-09,0.0,-20.51,20.2,-30513.888,2.670198675496689
2015-05-10,0.0,-20.52,21.3,-31071.168,2.6682119205298016
